EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1224843,31,No,Travel_Rarely,Maternity,12,1,Medical,1,Female,1,Other,Married,3929,8,Y,Yes,23,80,1,7,0,4,2,0,2
1739412,34,No,Travel_Rarely,Maternity,27,2,Medical,1,Female,1,Other,Single,2311,2,Y,No,15,80,0,9,3,3,2,1,2
1190255,41,Yes,Travel_Rarely,Cardiology,20,2,Marketing,1,Female,1,Other,Single,3140,1,Y,Yes,22,80,0,4,5,4,3,0,2
1820323,50,No,Travel_Rarely,Maternity,1,3,Medical,1,Male,1,Nurse,Married,3690,2,Y,No,15,80,1,5,2,3,2,0,2
1477195,53,No,Travel_Rarely,Maternity,13,2,Medical,1,Female,2,Therapist,Divorced,4450,1,Y,No,11,80,2,5,3,4,2,1,3
1383313,33,No,Travel_Rarely,Maternity,14,3,Medical,1,Female,1,Other,Married,2756,1,Y,No,13,80,1,8,5,8,7,1,6
1385477,40,No,Travel_Rarely,Neurology,4,1,Medical,1,Female,5,Other,Married,19033,1,Y,No,14,80,1,21,2,20,8,9,9
1060337,55,No,Travel_Rarely,Neurology,14,4,Medical,1,Male,5,Other,Single,18722,8,Y,No,11,80,0,36,3,24,15,2,15
1180048,34,No,Travel_Frequently,Neurology,2,1,Life Sciences,1,Male,2,Therapist,Married,9547,1,Y,No,17,80,0,10,2,10,9,1,9
1730525,51,No,Travel_Rarely,Maternity,3,3,Medical,1,Female,4,Nurse,Single,13734,3,Y,No,18,80,0,21,6,7,7,1,0
1173311,52,No,Travel_Rarely,Neurology,1,4,Life Sciences,1,Male,5,Other,Married,19999,0,Y,No,14,80,1,34,5,33,18,11,9
1155351,27,No,Travel_Rarely,Maternity,9,3,Medical,1,Female,1,Other,Single,2279,1,Y,No,16,80,0,7,2,7,7,0,3
1409777,35,Yes,Travel_Rarely,Maternity,23,2,Life Sciences,1,Male,2,Therapist,Married,5916,3,Y,Yes,13,80,0,8,1,1,0,0,1
1175384,43,No,Non-Travel,Maternity,7,3,Medical,1,Male,1,Other,Divorced,2089,4,Y,No,14,80,3,7,3,5,4,2,2
1447981,45,No,Non-Travel,Neurology,2,2,Medical,1,Male,4,Other,Married,16792,9,Y,No,23,80,1,22,1,20,8,11,8
1643490,37,No,Travel_Rarely,Maternity,21,3,Life Sciences,1,Male,1,Other,Married,3564,1,Y,Yes,12,80,1,8,3,8,7,1,7
1132287,35,No,Travel_Frequently,Maternity,2,3,Medical,1,Female,2,Nurse,Single,4425,5,Y,No,11,80,0,10,5,6,2,1,2
1238447,42,No,Non-Travel,Maternity,21,2,Medical,1,Female,2,Therapist,Divorced,5265,2,Y,No,16,80,1,11,5,5,3,0,2
1314186,38,No,Travel_Rarely,Neurology,2,4,Life Sciences,1,Male,2,Therapist,Married,6553,9,Y,No,14,80,0,14,3,1,0,0,0
1416095,38,No,Travel_Rarely,Maternity,29,3,Technical Degree,1,Male,2,Therapist,Married,6261,3,Y,No,18,80,1,9,3,7,7,1,7
1572943,27,No,Travel_Frequently,Neurology,1,1,Technical Degree,1,Male,2,Therapist,Married,4298,5,Y,No,19,80,1,6,1,2,2,2,0
1285655,49,No,Non-Travel,Maternity,18,4,Life Sciences,1,Male,2,Therapist,Divorced,6804,1,Y,Yes,15,80,2,7,0,7,7,1,7
1620253,34,No,Travel_Frequently,Maternity,10,4,Medical,1,Male,1,Other,Divorced,3815,1,Y,Yes,17,80,1,5,4,5,3,2,0
1224749,40,No,Travel_Rarely,Maternity,19,2,Medical,1,Male,2,Nurse,Married,2741,8,Y,Yes,15,80,1,15,2,7,2,3,7
1056367,38,Yes,Travel_Rarely,Maternity,29,1,Medical,1,Male,2,Nurse,Married,6673,7,Y,Yes,19,80,0,17,2,1,0,0,0
1446715,29,No,Travel_Rarely,Cardiology,27,3,Marketing,1,Female,3,Nurse,Married,7639,1,Y,No,22,80,3,10,3,10,4,1,9
1872375,22,No,Travel_Rarely,Maternity,5,3,Life Sciences,1,Male,1,Other,Divorced,2328,1,Y,Yes,16,80,1,4,2,4,2,2,2
1251693,36,No,Travel_Frequently,Maternity,18,1,Medical,1,Female,1,Nurse,Single,2153,1,Y,No,13,80,0,8,2,8,1,1,7
1474327,40,No,Non-Travel,Maternity,9,5,Life Sciences,1,Male,2,Nurse,Married,4876,9,Y,No,14,80,1,5,5,3,2,0,2
1721417,46,No,Travel_Rarely,Maternity,1,4,Medical,1,Male,3,Nurse,Divorced,9396,7,Y,No,16,80,1,17,3,4,2,0,3
1723897,32,No,Travel_Rarely,Cardiology,4,4,Medical,1,Male,3,Nurse,Married,10400,1,Y,No,11,80,0,14,2,14,8,9,8
1847119,30,No,Non-Travel,Neurology,1,1,Life Sciences,1,Male,3,Therapist,Single,8474,1,Y,No,22,80,0,12,2,11,8,5,8
1213142,27,No,Travel_Frequently,Cardiology,20,3,Life Sciences,1,Female,2,Nurse,Single,9981,1,Y,No,14,80,0,7,2,7,7,0,7
1155192,51,No,Travel_Rarely,Neurology,8,4,Life Sciences,1,Male,3,Other,Married,12490,5,Y,No,16,80,2,16,5,10,9,4,7
1806025,30,Yes,Travel_Rarely,Maternity,3,3,Technical Degree,1,Female,1,Other,Single,2657,5,Y,Yes,11,80,0,8,5,5,2,0,4
1296063,41,No,Travel_Rarely,Cardiology,6,3,Life Sciences,1,Female,3,Administrative,Single,13591,3,Y,Yes,18,80,0,16,3,1,0,0,0
1502689,30,Yes,Travel_Frequently,Cardiology,26,4,Marketing,1,Female,2,Nurse,Single,6696,5,Y,No,15,80,0,9,5,6,3,0,1
1849547,29,No,Travel_Rarely,Maternity,1,3,Technical Degree,1,Male,1,Other,Single,2058,0,Y,No,14,80,0,7,1,6,2,1,5
1715116,45,No,Non-Travel,Cardiology,6,3,Medical,1,Female,3,Nurse,Single,8865,6,Y,No,12,80,0,23,2,19,7,12,8
1088447,54,No,Travel_Rarely,Cardiology,3,3,Marketing,1,Female,2,Nurse,Married,5940,2,Y,No,14,80,1,16,4,6,2,0,5
1408349,36,No,Travel_Rarely,Maternity,5,2,Life Sciences,1,Male,2,Nurse,Single,5914,8,Y,No,16,80,0,16,3,13,11,3,7
1291194,33,No,Travel_Rarely,Maternity,4,4,Medical,1,Female,1,Other,Married,2622,6,Y,No,21,80,0,7,3,3,2,1,1
1699240,37,No,Travel_Frequently,Neurology,11,3,Other,1,Male,3,Other,Divorced,12185,1,Y,Yes,14,80,3,10,1,10,8,0,7
1059303,38,No,Travel_Rarely,Cardiology,3,3,Life Sciences,1,Male,3,Nurse,Divorced,10609,0,Y,No,12,80,2,17,6,16,10,5,13
1530760,31,No,Non-Travel,Neurology,1,4,Medical,1,Male,2,Therapist,Married,4345,0,Y,No,12,80,1,6,2,5,4,1,4
1187985,59,No,Travel_Rarely,Maternity,3,3,Life Sciences,1,Male,1,Other,Married,2177,3,Y,No,17,80,1,7,6,1,0,0,0
1721312,37,No,Travel_Frequently,Cardiology,4,4,Marketing,1,Male,1,Other,Divorced,2793,4,Y,No,17,80,1,13,2,9,8,5,8
1129392,29,No,Travel_Frequently,Cardiology,1,1,Medical,1,Female,3,Nurse,Married,7918,1,Y,No,14,80,1,11,5,11,10,4,1
1278690,35,No,Travel_Frequently,Cardiology,1,3,Marketing,1,Female,3,Nurse,Single,8789,1,Y,No,14,80,0,10,3,10,7,0,8
1118323,29,Yes,Travel_Rarely,Maternity,18,1,Medical,1,Male,1,Other,Single,2389,1,Y,Yes,13,80,0,4,3,4,3,0,1
1709918,52,No,Travel_Rarely,Maternity,2,3,Life Sciences,1,Female,1,Nurse,Single,3212,7,Y,No,15,80,0,6,3,2,2,2,2
1470356,42,No,Travel_Rarely,Neurology,4,2,Technical Degree,1,Male,5,Other,Married,19232,1,Y,No,11,80,0,22,3,22,17,11,15
1128374,59,No,Travel_Rarely,Neurology,6,2,Medical,1,Male,1,Other,Married,2267,8,Y,No,17,80,0,7,2,2,2,2,2
1508741,50,No,Travel_Rarely,Cardiology,1,4,Medical,1,Female,5,Administrative,Divorced,19517,3,Y,No,11,80,1,32,3,7,0,0,6
1598911,33,Yes,Travel_Rarely,Maternity,14,3,Medical,1,Male,1,Nurse,Married,2436,5,Y,Yes,13,80,1,8,2,5,4,0,4
1177110,43,No,Travel_Rarely,Cardiology,16,3,Marketing,1,Female,4,Administrative,Married,16064,5,Y,Yes,22,80,1,22,3,17,13,1,9
1484656,33,Yes,Travel_Rarely,Maternity,2,2,Life Sciences,1,Female,1,Nurse,Married,2707,7,Y,No,20,80,0,13,3,9,7,1,7
1693414,52,No,Non-Travel,Cardiology,2,4,Life Sciences,1,Male,5,Administrative,Single,19068,1,Y,Yes,18,80,0,33,2,33,7,15,12
1806233,32,No,Travel_Rarely,Cardiology,4,2,Life Sciences,1,Female,1,Other,Married,3931,2,Y,No,11,80,1,6,5,4,3,1,2
1127107,32,Yes,Travel_Rarely,Maternity,1,3,Life Sciences,1,Male,1,Nurse,Single,3730,0,Y,Yes,14,80,0,4,2,3,2,1,2
1548210,39,No,Travel_Rarely,Maternity,1,4,Medical,1,Female,1,Nurse,Divorced,2232,7,Y,No,14,80,3,7,1,3,2,1,2
1857248,32,No,Non-Travel,Cardiology,26,4,Marketing,1,Male,2,Nurse,Married,4465,0,Y,No,18,80,0,4,2,3,2,2,2
1491722,41,No,Travel_Rarely,Maternity,19,2,Life Sciences,1,Male,2,Other,Divorced,3072,2,Y,No,16,80,2,17,2,1,0,0,0
1548175,40,No,Travel_Rarely,Maternity,24,2,Technical Degree,1,Male,2,Other,Divorced,3319,1,Y,No,17,80,2,9,3,9,8,4,7
1197716,45,No,Travel_Rarely,Neurology,1,3,Other,1,Male,5,Other,Married,19202,0,Y,No,11,80,1,25,2,24,0,1,7
1275604,31,No,Travel_Frequently,Neurology,3,4,Medical,1,Male,3,Other,Divorced,13675,9,Y,No,12,80,1,9,3,2,2,2,2
1632856,33,No,Travel_Rarely,Maternity,5,4,Life Sciences,1,Female,1,Other,Married,2911,1,Y,No,13,80,1,2,2,2,2,0,2
1874724,34,No,Travel_Rarely,Neurology,2,4,Life Sciences,1,Male,2,Therapist,Married,5957,6,Y,No,13,80,1,13,3,11,9,5,9
1133458,37,No,Travel_Rarely,Maternity,1,2,Medical,1,Female,1,Other,Married,3920,2,Y,No,14,80,1,17,2,3,1,0,2
1213490,45,No,Travel_Frequently,Neurology,7,4,Life Sciences,1,Male,2,Therapist,Married,6434,4,Y,No,17,80,1,9,1,3,2,0,2
1440072,37,No,Travel_Frequently,Maternity,10,3,Medical,1,Male,3,Therapist,Divorced,10048,6,Y,No,11,80,2,17,5,1,0,0,0
1492815,39,No,Travel_Frequently,Maternity,2,4,Technical Degree,1,Female,3,Nurse,Single,10938,0,Y,No,25,80,0,20,1,19,6,11,8
1322829,29,No,Travel_Rarely,Maternity,15,3,Life Sciences,1,Male,1,Other,Single,2340,1,Y,No,19,80,0,6,1,6,5,1,5
1453272,42,No,Travel_Rarely,Maternity,17,2,Life Sciences,1,Female,2,Other,Single,6545,3,Y,Yes,13,80,0,10,1,3,2,0,2
1234458,29,No,Travel_Rarely,Cardiology,20,2,Marketing,1,Male,2,Nurse,Divorced,6931,2,Y,No,14,80,1,10,2,3,2,0,2
1336242,25,No,Travel_Rarely,Neurology,1,3,Life Sciences,1,Female,2,Therapist,Married,4898,0,Y,No,12,80,2,5,3,4,2,1,2
1068917,42,No,Travel_Rarely,Maternity,2,3,Medical,1,Female,1,Nurse,Divorced,2593,0,Y,Yes,11,80,1,10,4,9,6,7,8
1804073,40,No,Travel_Rarely,Neurology,2,2,Medical,1,Male,5,Other,Divorced,19436,0,Y,No,19,80,1,22,5,21,7,3,9
1435995,51,No,Travel_Rarely,Maternity,1,3,Life Sciences,1,Male,1,Other,Married,2723,1,Y,No,11,80,0,1,0,1,0,0,0
1577501,31,No,Travel_Frequently,Maternity,29,2,Medical,1,Male,1,Nurse,Single,3479,0,Y,No,11,80,0,6,2,5,4,1,4
1075035,32,No,Travel_Frequently,Maternity,7,3,Life Sciences,1,Male,1,Nurse,Married,2794,1,Y,No,20,80,0,5,3,5,1,0,3
1520532,38,No,Non-Travel,Cardiology,2,2,Life Sciences,1,Male,2,Nurse,Married,5249,3,Y,No,18,80,1,13,0,8,7,7,5
1593179,32,No,Travel_Rarely,Maternity,2,1,Technical Degree,1,Male,2,Nurse,Single,2176,4,Y,No,13,80,0,9,5,6,2,0,4
1244300,46,No,Travel_Rarely,Cardiology,2,3,Technical Degree,1,Female,4,Administrative,Married,16872,3,Y,Yes,12,80,1,28,2,7,7,7,7
1622255,28,Yes,Travel_Rarely,Maternity,2,4,Life Sciences,1,Male,1,Nurse,Single,3485,2,Y,No,11,80,0,5,5,0,0,0,0
1662066,29,No,Travel_Rarely,Cardiology,2,3,Medical,1,Male,2,Nurse,Married,6644,2,Y,No,19,80,2,10,2,0,0,0,0
1247928,31,No,Travel_Rarely,Maternity,23,3,Medical,1,Male,2,Nurse,Married,5582,0,Y,No,21,80,1,10,2,9,0,7,8
1087213,25,No,Non-Travel,Maternity,5,2,Life Sciences,1,Male,2,Nurse,Divorced,4000,1,Y,No,12,80,2,6,2,6,3,1,5
1269016,45,No,Travel_Rarely,Maternity,20,2,Medical,1,Male,4,Nurse,Married,13496,0,Y,Yes,14,80,0,21,2,20,7,4,10
1416436,36,No,Travel_Rarely,Maternity,6,3,Life Sciences,1,Male,1,Nurse,Married,3210,0,Y,No,11,80,1,16,4,15,13,10,11
1124764,55,No,Travel_Rarely,Neurology,1,3,Medical,1,Male,5,Other,Single,19045,0,Y,Yes,14,80,0,37,2,36,10,4,13
1524494,47,Yes,Non-Travel,Neurology,29,4,Life Sciences,1,Male,3,Other,Married,11849,1,Y,Yes,12,80,1,10,2,10,7,9,9
1376531,28,No,Travel_Rarely,Maternity,9,3,Medical,1,Male,1,Other,Married,2070,1,Y,No,23,80,1,5,3,5,2,0,4
1487080,37,No,Travel_Rarely,Cardiology,6,4,Medical,1,Male,2,Nurse,Married,6502,4,Y,No,14,80,1,7,5,5,4,0,1
1836214,21,No,Travel_Rarely,Maternity,3,2,Medical,1,Male,1,Other,Single,3230,1,Y,No,17,80,0,3,4,3,2,1,0
1397780,37,No,Non-Travel,Neurology,1,4,Medical,1,Female,3,Other,Divorced,13603,2,Y,Yes,18,80,2,15,2,5,2,0,2
1281199,35,No,Travel_Rarely,Neurology,22,3,Life Sciences,1,Female,3,Other,Divorced,11996,7,Y,No,18,80,1,10,6,7,7,6,2
1566712,38,No,Travel_Rarely,Cardiology,7,2,Medical,1,Female,2,Nurse,Divorced,5605,1,Y,Yes,24,80,1,8,3,8,0,7,7
1256655,26,No,Travel_Frequently,Neurology,1,3,Life Sciences,1,Female,2,Therapist,Divorced,6397,1,Y,No,20,80,1,6,6,6,5,1,4
1187620,50,No,Travel_Rarely,Neurology,4,1,Life Sciences,1,Male,5,Other,Divorced,19144,3,Y,No,14,80,2,28,4,10,4,1,6
1032001,53,No,Travel_Rarely,Neurology,3,4,Medical,1,Male,4,Other,Married,17584,3,Y,Yes,16,80,3,21,5,5,3,1,3
1220520,42,No,Travel_Rarely,Cardiology,1,1,Life Sciences,1,Male,2,Nurse,Married,4907,1,Y,No,25,80,0,20,3,20,16,11,6
1524207,29,No,Travel_Frequently,Cardiology,2,2,Life Sciences,1,Male,2,Nurse,Single,4554,1,Y,No,18,80,0,10,3,10,7,0,9
1552398,55,No,Travel_Rarely,Maternity,20,2,Technical Degree,1,Male,2,Nurse,Married,5415,3,Y,Yes,19,80,1,12,4,10,7,0,8
1753629,26,No,Travel_Frequently,Maternity,11,2,Medical,1,Male,2,Nurse,Married,4741,1,Y,Yes,13,80,1,5,3,5,3,3,3
1649314,37,No,Travel_Rarely,Maternity,1,3,Life Sciences,1,Female,1,Other,Single,2115,1,Y,No,12,80,0,17,3,17,12,5,7
1353021,44,Yes,Travel_Frequently,Maternity,24,3,Life Sciences,1,Male,1,Nurse,Divorced,3161,3,Y,Yes,22,80,1,19,0,1,0,0,0
1704408,38,No,Travel_Rarely,Maternity,23,4,Life Sciences,1,Male,2,Nurse,Divorced,5745,9,Y,No,14,80,1,10,2,2,2,1,2
1031524,26,Yes,Travel_Rarely,Maternity,16,4,Medical,1,Male,1,Nurse,Divorced,2373,2,Y,Yes,13,80,1,5,2,3,2,0,2
1124932,28,No,Travel_Rarely,Maternity,8,2,Life Sciences,1,Female,1,Other,Single,3310,1,Y,No,21,80,0,5,3,5,3,0,2
1865139,49,No,Travel_Frequently,Neurology,10,4,Life Sciences,1,Female,5,Other,Single,18665,9,Y,Yes,11,80,0,22,4,3,2,1,2
1158764,36,No,Travel_Rarely,Maternity,3,3,Technical Degree,1,Male,2,Other,Single,4485,4,Y,No,12,80,0,10,2,8,0,7,7
1794901,31,No,Travel_Frequently,Cardiology,5,3,Marketing,1,Female,1,Other,Divorced,2789,1,Y,No,11,80,1,2,5,2,2,2,2
1707521,26,Yes,Travel_Rarely,Cardiology,4,4,Marketing,1,Male,2,Nurse,Single,5828,1,Y,Yes,12,80,0,8,0,8,7,7,4
1628660,37,No,Travel_Frequently,Maternity,9,3,Medical,1,Male,1,Other,Married,2326,1,Y,Yes,12,80,3,4,3,4,2,1,2
1099592,42,No,Travel_Frequently,Cardiology,26,3,Marketing,1,Female,4,Nurse,Married,13525,5,Y,No,14,80,1,23,2,20,4,4,8
1837825,18,No,Travel_Rarely,Maternity,3,3,Life Sciences,1,Male,1,Nurse,Single,1420,1,Y,No,13,80,0,0,2,0,0,0,0
1284393,35,No,Travel_Rarely,Cardiology,16,3,Marketing,1,Male,3,Nurse,Married,8020,0,Y,No,15,80,2,12,3,11,9,6,9
1720804,36,No,Travel_Frequently,Maternity,18,4,Life Sciences,1,Male,1,Nurse,Married,3688,4,Y,No,18,80,2,4,2,1,0,0,0
1749725,51,No,Travel_Rarely,Neurology,2,3,Medical,1,Male,2,Therapist,Divorced,5482,5,Y,No,18,80,1,13,3,4,1,1,2
1460737,41,No,Travel_Rarely,Cardiology,2,4,Life Sciences,1,Male,4,Administrative,Single,16015,1,Y,No,19,80,0,22,2,22,10,0,4
1464566,18,Yes,Travel_Rarely,Cardiology,10,3,Medical,1,Female,1,Other,Single,1200,1,Y,No,12,80,0,0,2,0,0,0,0
1608953,28,No,Travel_Rarely,Maternity,16,2,Medical,1,Male,2,Nurse,Single,5661,0,Y,No,19,80,0,9,2,8,3,0,7
1162080,31,No,Travel_Rarely,Cardiology,7,3,Technical Degree,1,Male,2,Nurse,Married,6929,4,Y,No,11,80,1,10,3,8,7,7,7
1317347,39,No,Travel_Rarely,Maternity,1,3,Medical,1,Male,3,Nurse,Divorced,9613,0,Y,No,17,80,3,19,5,18,10,3,7
1712914,36,No,Non-Travel,Maternity,24,4,Life Sciences,1,Female,2,Nurse,Married,5674,7,Y,No,15,80,1,11,3,9,8,0,8
1672940,32,No,Travel_Rarely,Cardiology,7,3,Life Sciences,1,Male,2,Nurse,Married,5484,1,Y,No,14,80,1,13,3,13,8,4,8
1535275,38,No,Travel_Rarely,Maternity,25,2,Life Sciences,1,Female,3,Administrative,Married,12061,3,Y,No,17,80,1,19,2,10,8,0,1
1505031,58,No,Non-Travel,Maternity,1,4,Life Sciences,1,Male,2,Nurse,Divorced,5660,2,Y,Yes,13,80,1,12,2,5,3,1,2
1546688,31,No,Travel_Rarely,Maternity,5,4,Technical Degree,1,Male,1,Other,Married,4821,0,Y,Yes,12,80,1,6,4,5,2,0,3
1578970,31,No,Travel_Rarely,Neurology,2,3,Human Resources,1,Male,2,Other,Married,6410,3,Y,No,12,80,0,9,1,2,2,1,0
1304896,45,No,Travel_Frequently,Maternity,7,3,Life Sciences,1,Male,3,Nurse,Divorced,5210,1,Y,No,18,80,1,24,2,24,9,9,11
1685562,31,No,Travel_Rarely,Maternity,2,4,Life Sciences,1,Male,1,Other,Divorced,2695,0,Y,Yes,18,80,1,3,2,2,2,2,2
1172739,33,No,Travel_Frequently,Neurology,5,4,Life Sciences,1,Female,3,Other,Married,11878,6,Y,No,11,80,2,12,2,10,6,8,8
1536502,39,No,Travel_Rarely,Neurology,10,1,Medical,1,Male,4,Other,Married,17068,1,Y,Yes,14,80,0,21,3,21,9,11,10
1837585,43,No,Travel_Frequently,Maternity,10,4,Life Sciences,1,Female,1,Nurse,Single,2455,0,Y,No,19,80,0,9,5,8,7,1,7
1230043,49,No,Travel_Rarely,Maternity,1,2,Technical Degree,1,Female,4,Nurse,Single,13964,7,Y,Yes,12,80,0,25,2,7,1,0,7
1202360,52,No,Travel_Rarely,Maternity,8,4,Medical,1,Male,2,Other,Married,4941,2,Y,No,15,80,0,11,3,8,2,7,7
1680149,27,No,Travel_Rarely,Maternity,5,3,Life Sciences,1,Female,1,Other,Single,2478,1,Y,Yes,12,80,0,4,2,4,3,1,2
1696143,32,No,Travel_Rarely,Cardiology,8,2,Technical Degree,1,Female,2,Nurse,Married,5228,1,Y,Yes,11,80,0,13,2,13,12,11,9
1773686,27,No,Travel_Rarely,Cardiology,2,3,Life Sciences,1,Male,2,Nurse,Single,4478,1,Y,Yes,11,80,0,5,3,5,4,0,4
1625490,31,No,Travel_Rarely,Cardiology,7,3,Marketing,1,Male,2,Nurse,Divorced,7547,4,Y,No,12,80,3,13,3,7,7,1,7
1038656,32,No,Travel_Rarely,Maternity,2,4,Medical,1,Female,2,Other,Single,5055,7,Y,No,16,80,0,10,0,7,7,0,7
1323864,28,Yes,Travel_Rarely,Maternity,2,4,Medical,1,Male,1,Other,Married,3464,5,Y,Yes,13,80,0,5,4,3,2,2,2
1222187,30,No,Travel_Rarely,Maternity,28,2,Medical,1,Female,2,Other,Married,5775,1,Y,No,13,80,2,11,2,10,8,1,9
1452875,31,No,Travel_Frequently,Neurology,7,2,Life Sciences,1,Female,3,Therapist,Married,8943,1,Y,No,24,80,1,10,2,10,9,8,9
1375684,39,No,Travel_Frequently,Neurology,7,2,Medical,1,Male,5,Other,Married,19272,1,Y,No,15,80,1,21,2,21,9,13,3
1864653,39,Yes,Travel_Rarely,Cardiology,3,2,Medical,1,Female,2,Nurse,Married,5238,4,Y,Yes,18,80,0,12,3,1,0,0,0
1810061,33,No,Travel_Frequently,Cardiology,10,3,Marketing,1,Male,2,Nurse,Single,4682,3,Y,No,14,80,0,9,6,7,7,0,1
1857574,47,No,Travel_Rarely,Maternity,5,5,Life Sciences,1,Male,5,Administrative,Married,18300,4,Y,No,11,80,1,21,2,3,2,1,1
1342581,43,No,Travel_Frequently,Maternity,10,4,Life Sciences,1,Female,2,Nurse,Divorced,5257,1,Y,No,11,80,1,9,3,9,7,0,0
1863408,27,No,Non-Travel,Cardiology,1,1,Marketing,1,Male,2,Nurse,Married,6349,0,Y,Yes,13,80,1,6,0,5,4,1,4
1028630,54,No,Travel_Frequently,Maternity,20,4,Life Sciences,1,Female,2,Other,Single,4869,3,Y,No,12,80,0,20,4,4,3,0,3
1416430,43,No,Travel_Rarely,Maternity,7,3,Life Sciences,1,Female,3,Nurse,Married,9985,8,Y,No,16,80,1,10,1,1,0,0,0
1139398,45,No,Travel_Rarely,Maternity,8,4,Other,1,Male,2,Other,Married,3697,9,Y,No,14,80,2,12,3,10,9,9,8
1267133,40,No,Travel_Rarely,Cardiology,1,2,Medical,1,Male,2,Nurse,Married,7457,2,Y,Yes,22,80,3,6,2,4,3,0,2
1701544,29,Yes,Travel_Rarely,Maternity,8,4,Other,1,Male,1,Nurse,Married,2119,1,Y,Yes,11,80,0,7,4,7,7,0,7
1574346,29,No,Travel_Rarely,Maternity,9,5,Other,1,Male,1,Nurse,Single,3983,0,Y,No,17,80,0,4,2,3,2,2,2
1446564,30,No,Travel_Rarely,Cardiology,5,3,Marketing,1,Female,2,Nurse,Divorced,6118,1,Y,No,13,80,3,10,2,10,9,1,2
1646930,27,No,Travel_Rarely,Cardiology,8,4,Marketing,1,Female,2,Nurse,Married,6214,1,Y,No,18,80,1,8,3,8,7,0,7
1514947,37,No,Travel_Rarely,Neurology,5,2,Medical,1,Male,2,Therapist,Divorced,6347,7,Y,No,16,80,2,8,2,6,2,0,4
1650545,38,No,Travel_Rarely,Maternity,15,2,Life Sciences,1,Male,3,Administrative,Divorced,11510,0,Y,Yes,14,80,1,12,3,11,10,2,9
1549614,31,No,Travel_Rarely,Neurology,7,4,Medical,1,Female,3,Therapist,Single,7143,1,Y,Yes,14,80,0,11,2,11,9,4,10
1259109,29,No,Travel_Rarely,Cardiology,10,1,Marketing,1,Female,2,Nurse,Divorced,8268,1,Y,Yes,14,80,2,7,2,7,7,1,7
1138615,35,No,Travel_Rarely,Neurology,5,4,Technical Degree,1,Male,3,Therapist,Single,8095,0,Y,No,13,80,0,17,5,16,6,0,13
1366078,23,No,Travel_Rarely,Maternity,26,1,Life Sciences,1,Male,1,Other,Divorced,2904,1,Y,No,12,80,2,4,2,4,2,0,2
1477474,41,No,Travel_Rarely,Neurology,6,3,Medical,1,Male,2,Therapist,Single,6032,6,Y,Yes,15,80,0,8,3,5,4,1,2
1406287,47,No,Travel_Frequently,Cardiology,4,1,Medical,1,Male,2,Other,Single,2976,3,Y,No,19,80,0,5,3,0,0,0,0
1544429,42,No,Travel_Rarely,Maternity,23,5,Life Sciences,1,Female,4,Administrative,Single,15992,2,Y,No,14,80,0,16,2,1,0,0,0
1171206,29,No,Non-Travel,Cardiology,2,3,Life Sciences,1,Male,2,Nurse,Married,4649,1,Y,No,14,80,1,4,3,4,3,0,2
1634652,42,No,Travel_Rarely,Neurology,2,1,Technical Degree,1,Male,1,Other,Divorced,2696,0,Y,Yes,11,80,1,4,5,3,2,1,0
1280175,32,No,Travel_Rarely,Maternity,2,3,Medical,1,Female,1,Nurse,Married,2370,1,Y,No,13,80,1,8,4,8,0,0,7
1464473,48,No,Travel_Rarely,Cardiology,29,1,Medical,1,Female,3,Administrative,Married,12504,3,Y,No,21,80,1,15,3,0,0,0,0
1400436,37,No,Travel_Rarely,Maternity,6,3,Medical,1,Male,2,Other,Divorced,5974,4,Y,Yes,13,80,2,13,2,7,7,6,7
1465814,30,Yes,Non-Travel,Cardiology,25,2,Technical Degree,1,Female,2,Nurse,Married,4736,7,Y,Yes,12,80,1,4,2,2,2,2,2
1622008,26,No,Travel_Rarely,Cardiology,1,3,Life Sciences,1,Male,2,Nurse,Married,5296,1,Y,No,17,80,1,8,3,8,7,7,7
1679401,42,No,Travel_Rarely,Maternity,2,4,Other,1,Male,2,Nurse,Single,6781,3,Y,No,23,80,0,14,6,1,0,0,0
1612768,21,Yes,Travel_Frequently,Cardiology,1,1,Technical Degree,1,Female,1,Other,Single,2174,1,Y,Yes,11,80,0,3,3,3,2,1,2
1680323,36,No,Non-Travel,Cardiology,1,5,Medical,1,Female,2,Nurse,Single,6653,4,Y,No,15,80,0,7,6,1,0,0,0
1340908,36,No,Travel_Frequently,Cardiology,3,4,Medical,1,Male,3,Nurse,Married,9699,4,Y,No,11,80,1,16,2,13,9,1,12
1407209,57,No,Travel_Rarely,Maternity,1,4,Medical,1,Male,2,Nurse,Married,6755,2,Y,No,11,80,0,15,2,3,2,1,2
1196631,40,No,Travel_Rarely,Maternity,10,4,Life Sciences,1,Female,1,Nurse,Married,2213,3,Y,Yes,13,80,1,10,3,7,7,1,7
1558158,21,No,Non-Travel,Cardiology,9,2,Medical,1,Male,1,Other,Single,2610,1,Y,No,24,80,0,3,3,3,2,2,2
